'ad	ad̪ˠ
'ad	ɑt̪ˠ
'ad	ɑːt̪ˠ
'adsa	ɑt̪ˠsˠə
'am	amˠ
'am	ɑmˠ
'am	ɑːmˠ
'chuile	xɪlʲə
'spáin	spˠɑːnʲ
'sé	ʃeː
'un	ənˠ
'ur	uːɾˠ
'ur	ə
a	ə
a'	ə
ab	abˠ
ab	əbˠ
abair	abˠəɾʲ
abairt	abˠəɾˠtʲ
abar	abˠəɾˠ
abartha	abˠəɾˠə
abarthach	abˠəɾˠəx
abcáisis	abˠkaːʃɪʃ
abhac	auk
abhac	ɑuwək
abhaill	əuwəl̠ʲ
abhainn	oːn̠ʲ
abhainn	əunʲ
abhainn	əun̠ʲ
abhann	oːn̪ˠ
abhann	əun̪ˠ
abhann	əuən̪ˠ
abhras	əuɾˠəsˠ
abhus	əvˠʊsˠ
abhus	əwʊsˠ
abraid	abˠɾˠədʲ
abrán	ɑbˠəɾˠɑːn̪ˠ
abú	əbˠuː
acadamh	akəd̪ˠu
acadamh	akəd̪ˠuː
acadamh	akəd̪ˠəvˠ
acais	ækəʃ
acaiseach	ækəʃəx
ach	ax
ach	ɑx
achadh	axu
achadh	axuː
achadh	axə
achar	axəɾˠ
acht	ax
acht	axt̪ˠ
acht	ɑx
acht	ɑxt̪ˠ
acra	akɾˠə
acra	ɑkɾˠə
acu	aku
acu	akə
acu	akəbˠ
acu	apˠək
acu	ɑkəbˠ
acu	əku
acusan	akusˠənˠ
acusan	akəpˠsˠənˠ
acusan	akəsˠənˠ
acusan	ɑkəpˠsˠənˠ
acusan	əkusˠənˠ
ad	əd̪ˠ
adhairce	əiəɾʲcɪ
adhairce	əiɾʲcɪ
adhall	əiəl̪ˠ
adharc	əiəɾˠk
adharc	əiɾˠk
adharca	əiəɾˠkə
adhlaic	ɑːl̪ˠəc
adhlaic	əil̪ˠəc
adhmad	æːmˠəd̪ˠ
adhmad	ɑːmˠəd̪ˠ
adhmad	əimˠəd̪ˠ
adhnaic	əin̪ˠəc
ae	eː
aeir	eːɾʲ
aer	eːɾˠ
aerach	eːɾˠax
aerach	eːɾˠəx
aerfort	eːɾˠfɔɾˠt̪ˠ
aerga	eːɾˠɡə
aeráid	eːɾˠædʲ
aeráid	eːɾˠɑːdʲ
aeróstach	eːɾˠoːsˠt̪ˠəx
aeróstach	eːɾˠɔːsˠt̪ˠax
ag	ə
ag	əɟ
ag	əɡ
ag	ɛɟ
ag	ɪɟ
ag	ɪɟə
aga	aɡə
agad	aɡəd̪ˠ
agaibh	aɡiː
agaibh	aɡəvʲ
agaibh	ɑɡiː
agaibh	əɡɪvʲ
agaibh	əɣɪvʲ
agaibhse	aɡiːʃə
agaibhse	aɡəvʲʃə
agaibhse	ɑɡiːʃə
againn	aɡən̠ʲ
againn	æːn̠ʲ
againn	əɡɪnʲ
againn	əɣɪnʲ
againne	aɡən̠ʲə
againne	æn̠ʲə
agair	aɡəɾʲ
agam	aɡəmˠ
agam	ɑɡəmˠ
agam	əɡɑmˠ
agam	əɣɑmˠ
agamsa	amˠsˠə
agamsa	aɡəmˠsˠə
agamsa	ɑmˠsˠə
agamsa	ɑɡəmˠsˠə
agamsa	əɡɑmsə
agat	aɡət̪ˠ
agat	ɑːɡət̪ˠ
agat	əɡɑt̪ˠ
agat	əɣɑt̪ˠ
agatsa	ɑɡət̪ˠsˠə
agatsa	əɡɑt̪ˠsˠə
age	ɛɡə
aghaidh	əi
aghaidh	əiə
aghaidh	əiɟ
agus	aɡəsˠ
agus	ɑɡəsˠ
agus	ɡəsˠ
aibhne	uəvn̠ʲə
aibhne	əivʲnə
aibhne	əivʲn̠ʲə
aibhneacha	avʲnʲəxə
aibhneacha	uəvn̠ʲəxə
aibhneacha	əivʲnəxə
aibhneacha	əivʲn̠ʲəxiː
aibhneacha	əivʲn̠ʲəxə
aibreán	abʲəɾʲɑːn̪ˠ
aibreán	ɑbˠəɾˠɑːn̪ˠ
aibreán	əibʲɾʲɑːn
aibí	abʲɪɟ
aibí	apˠi
aibíd	æbʲiːdʲ
aice	acɪ
aice	ɛcɪ
aiceann	acən̪ˠ
aichear	açəɾˠ
aici	ɛciː
aici	ɛcɪ
aici	ɪcɪ
aicise	ɛcɪʃə
aicme	acmʲə
aidiacht	adʲaht̪ˠ
aidiacht	adʲiəxt̪ˠ
aidmheáil	adʲvʲælʲ
aifreann	afʲɾʲən̪ˠ
aifreann	æfʲɾʲən̪ˠ
aifreann	ɪfʲɾʲən̪ˠ
aifreannacha	afʲɾʲən̪ˠəxiː
aiféala	afʲeːlˠ
aiféala	afʲeːlˠə
aiféala	afʲeːɾˠ
aiféalach	afʲeːləx
aige	ɛɟ
aige	ɛɟə
aige	ɪɟɛ
aiges	ɛɟɪsˠ
aigesan	ɛɟəsˠən
aigesean	ɛɟəsˠən
aigéan	aɟeːnˠ
ail	alʲ
aill	ɑilʲ
aill	ɑːl̠ʲ
aill	ɑːl̪ˠ
aimhleas	avlas
aimhleas	avl̠ʲas
aimhleas	ɑvlas
aimhleas	ɑvl̠ʲas
aimsir	amʲʃəɾʲ
aimsir	æmʲʃəɾʲ
aimsir	æːmʲʃəɾʲ
aimsire	amʲʃəɾʲə
aimsire	æmʲʃəɾʲə
aimsire	æːmʲʃəɾʲə
ainbhios	anvʲəsˠ
ainbhios	ænəʃ
ainbhios	ænɪʃ
ainbhios	ɛnʲəvʲɪsˠ
aindriú	anʲɾʲuː
aineolaí	anʲoːliː
aineolaí	anʲɔli
aingeal	æɲɟəl
ainm	anʲəmʲ
ainm	ænəmʲ
ainm	ænʲəmʲ
ainmhí	anʲəvʲi
ainmhí	anʲəvʲiː
ainmneacha	anʲəmʲnʲaxə
ainmneacha	anʲəmʲnʲəxiː
ainmneacha	anʲəmʲnʲəxə
ainnear	æn̠ʲəɾˠ
ainneoin	anʲoːnʲ
ainneoin	an̠ʲoːnʲ
ainneoin	an̠ʲɔnʲ
ainnir	æn̠ʲəɾˠ
ainseabhaí	anʲʃəwiː
air	aɾʲ
air	əɾʲ
air	ɛɾʲ
airc	aɾʲc
aird	æːɾˠdʲ
aird	ɑːɾˠdʲ
airde	aiɾʲdʲə
airde	iːɾˠdʲə
airde	æːɾˠdʲə
airde	ɑːɾˠdʲə
airde	ʌɾˠdʲə
aire	aɾʲə
aire	æɾʲə
aire	ɑːɾʲə
aireach	æɾʲəx
aireachtáil	aɾʲaxt̪ˠælʲ
aireachtáil	aɾʲəxt̪ˠɑːlʲ
aireachtáil	æːɾʲəxt̪ˠɑːlʲ
airg	aɾʲɪɟ
airgead	aɾʲɪɟəd̪ˠ
airgead	æɾʲɪɟəd̪ˠ
airgid	aɾʲəɟədʲ
airgid	æɾʲəɟədʲ
airgid	æːɾʲəɟədʲ
airigh	aɾʲi
airigh	aɾʲiː
airigh	aɾʲə
airigh	aɾʲɪɟ
airigh	æɾʲə
airigh	æːɾʲə
airleacan	ɑːɾˠl̠ʲəkənˠ
airméanach	aɾʲəmʲeːnˠəx
airméin	aɾʲəmʲeːnʲ
airméinis	aɾʲəmʲeːnʲəʃ
airne	æːɾˠn̠ʲə
airne	ɑːɾˠn̠ʲə
airsean	ɛɾʲsən
airsean	ɛɾʲʃənˠ
airím	aɾʲimˠ
airím	aɾʲiːmʲ
airím	æɾʲiːmʲ
airím	æːɾʲiːmʲ
aisce	aʃcɪ
aischuir	aʃxɪrʲ
aiseag	aʃək
aiseag	aʃəɡ
aisfhreagar	asˠɾˠɪɡəɾˠ
aisig	aʃɪc
aisig	aʃɪɟ
aisling	aʃlʲənʲ
aisling	aʃlʲɪɲ
aisling	aʃl̠ʲən̠ʲ
aiste	aʃtʲə
aisteach	aʃtʲəx
aisteach	æʃtʲəx
aistear	æʃtʲəɾʲ
aisteoir	aʃtʲoːɾʲ
aisteoir	aʃtʲɔɾʲ
aisteoir	əʃtʲoːɾʲ
aisti	aʃtʲə
aisti	aʃtʲɪ
aistise	æʃtʲəʃə
aistritheoir	aʃtʲɾʲəhoːɾʲ
aiséirí	æʃəiɾʲə
ait	atʲ
aiteach	atʲax
aiteach	atʲəx
aiteann	ætʲən̪ˠ
aitheanta	ahən̪ˠt̪ˠə
aitheantas	ahən̪ˠt̪ˠəsˠ
aithin	ahənʲ
aithin	eːhən
aithin	æn
aithin	ænʲ
aithinne	æhn̠ʲə
aithinne	æhən̠ʲə
aithint	an̠ʲtʲ
aithis	æhəʃ
aithiseach	æhəʃəx
aithne	ehnʲə
aithne	ænə
aithne	æn̠ʲə
aithne	æːnʲə
aithneachtáil	ænʲəxt̪ˠɑːlʲ
aithneodh	ænʲoːtʲ
aithneodh	ænʲoːx
aithnigh	ænʲə
aithním	æniːmʲ
aithním	ænʲiːmʲ
aithním	æn̠ʲiːmʲ
aithníodh	ahnʲiːfˠ
aithníodh	ahnʲiːtʲ
aithníodh	ahnʲiːw
aithníodh	ahnʲiːx
aithníodh	ahnʲiːɡ
aithníodh	ænʲiːtʲ
aithníodh	ænʲiːvˠ
aithníodh	ænʲiːx
aithníonn	ahnʲiːn̪ˠ
aithníonn	ænʲiːn̪ˠ
aithreacha	ahɾʲəxə
aithreacha	æhɾʲəxə
aithreacha	æːɾʲəxiː
aithreachas	ahəɾʲəxəsˠ
aithrí	aɾʲhiː
aithrí	æɾʲiː
ala	alˠə
alastar	al̪ˠəsˠt̪ˠəɾˠ
alba	alˠəbˠə
albain	aləbˠən
albain	aləbˠənʲ
alban	aləbˠənˠ
alban	nəhaləbˠənˠ
albanach	alˠəbˠənəx
alga	alˠəɡə
alla	al̪ˠə
allas	al̪ˠəsˠ
alltracha	ɑl̪ˠt̪ˠɾˠəxə
alltracha	ɑːl̪ˠt̪ˠɾˠəxiː
alt	al̪ˠt̪ˠ
alta	al̪ˠt̪ˠə
altadh	al̪ˠt̪ˠu
altadh	al̪ˠt̪ˠuː
altadh	al̪ˠt̪ˠə
altadh	al̪ˠt̪ˠətʲ
altadh	al̪ˠt̪ˠəvˠ
altadh	al̪ˠt̪ˠəx
altadh	al̪ˠt̪ˠəɡ
altann	al̪ˠt̪ˠən̪ˠ
altfadh	al̪ˠt̪ˠu
altfadh	al̪ˠt̪ˠuː
altfadh	al̪ˠt̪ˠətʲ
