abashen	abaʃən
abashen	abɛi̯ʃən
abashen	əbaʃən
abaten	abaːtən
abay	abɛi̯
abay	əbɛi̯
abbey	abiːə
abbey	abɛi̯ə
abenche	abɛntʃə
abhomynable	abɔminaːbəl
abominacioun	abɔminaːsjoːn
abominacioun	abɔminaːsjuːn
abord	abɔːrd
aboute	abuːtə
aboven	abuvən
abreggen	abridʒən
abreggen	abrɛdʒən
abrest	abrɛːst
abrogen	abrɔːdʒən
absence	absɛnsə
absolucioun	absɔliu̯siun
absolucioun	absɔliu̯siuːn
absolucioun	absɔliu̯sjun
abstraccyone	abstraksjuːn
abstract	abstraktə
abstractif	abstraktiv
abstractif	abstraktiːf
abstractly	abstraktliː
abstractly	abstraktliːtʃə
ac	ak
accidently	aksidɛntliː
accidently	aksidɛntliːtʃə
accidie	aksiːdiː
accion	aksjun
accion	aksjuːn
accordaunce	akɔːrdau̯nsə
accounten	akuːntən
achab	aːkab
ache	atʃə
ache	aːkə
ache	aːtʃə
ache	ɛtʃə
ache	ɛːtʃə
acordaunt	akɔːrdau̯nt
acordingli	akɔːrdinɡliː
acqueren	akwɛːrən
acquerne	aːkwɛrnə
acquerne	ɔːkwɛrnə
acustumaunce	akustumau̯nsə
adam	adam
adam	adaːm
adamant	adəmant
adamant	adəmau̯nt
adamantine	adəmantiːnə
adamantine	adəmau̯ntiːnə
adamas	adəmas
adle	adəl
adle	aːdəl
adle	ɔːdəl
adversitee	advɛrsiteː
aferd	afɛːrɛd
afore	afɔːrə
afrainen	afrɛi̯nən
agame	aɡaːmə
agayn	ajeːn
agayn	ajɛi̯n
agayn	aɡɛi̯n
age	aːdʒə
agen	aːdʒən
agheful	au̯əful
agheful	aɣəful
aghlich	au̯əliː
aghlich	au̯əliːtʃ
aghlich	aɣəliːtʃ
agre	aɡreː
agre	əɡreː
agreable	aɡreːaːbəl
agreable	əɡreːaːbəl
agreablely	aɡreːaːbəliː
agreablely	əɡreːaːbəliː
agreen	aɡreːən
agrement	aɡreːmɛnt
agrement	əɡreːmɛnt
aide	ɛi̯də
aiden	ɛi̯dən
aken	aːkən
aken	ɔːkən
aken	ɛːkən
akennednesse	akɛnɛdnɛsə
aker	akər
aker	aːkər
aknowen	aknɔu̯ən
alabastre	aləbastrə
alabastre	aləbastər
alabastre	aləblastər
ale	aːlə
aleden	alɛːdən
aley	alɛi̯
aliegiaunce	aleːdʒəansə
aliegiaunce	aleːdʒəau̯nsə
aliegiaunce	aliːdʒəansə
aliegiaunce	aliːdʒəau̯nsə
alien	aːliant
alien	aːliau̯nt
alien	aːliən
alien	aːliɛn
alien	aːliɛːn
alienacioun	aːliənaːsiuːn
alienacioun	aːliənaːsjun
alienacioun	aːliənaːsjuːn
alienat	aːliənaːt
alienat	aːliɛnaːt
alienat	aːliɛːnaːt
alienen	aːliənən
alienen	aːliɛnən
alienen	aːliɛːnən
alienyng	aːliəninɡ
alienyng	aːliɛninɡ
alienyng	aːliɛːninɡ
aline	aliːnə
all	al
alliaunce	aliːansə
alliaunce	aliːau̯nsə
allie	aliːə
allien	aliːən
allone	alɔːn
almaunden	almau̯ndən
almerie	alməriːə
almerie	aməriːə
almerie	au̯məriːə
almond	almand
almond	almau̯nd
almond	almɔnd
almond	almɔu̯nd
almyghty	almixtiː
alonnesse	alɔːnɛs
alwey	alwɛi̯
alym	alim
alym	aliu̯m
alym	aliːm
alym	alum
alym	aləm
amad	amad
amad	amɛd
amased	amaːzəd
ambre	ambər
amen	aːmɛn
amen	aːmɛːn
ameven	ameːvən
amiral	amiral
amiral	amiraːl
amorette	amurɛtə
amorette	amɔrɛtə
amounten	amuːntən
ample	ampəl
ample	ɛmpəl
amplifiyen	amplifiːən
ampte	amptə
ampte	amətə
ampte	antə
ampte	ɛmptə
ampte	ɛmətə
amyable	aːmiaːbəl
ancle	ankleː
ancle	ankəl
and	an
and	and
and	ɛn
anfald	aːnfaːld
anfald	ɔːnfɔːld
angelik	andʒɛliːk
angelik	au̯ndʒɛliːk
anger	anɡər
angerly	anɡərliː
angerly	anɡərliːtʃə
angren	anɡərən
angrily	anɡriːliː
angrily	anɡriːliːtʃə
angry	anɡriː
angrynes	anɡriːnɛs
angwischen	anɡui̯ʃən
angwischen	anɡwisən
angwischen	anɡwiʃən
angwischous	anɡui̯ʃus
angwischous	anɡui̯ʃuːs
angwischous	anɡwisus
angwischous	anɡwisuːs
angwischous	anɡwiʃus
angwischous	anɡwiʃuːs
angwissh	anɡui̯ʃə
angwissh	anɡwisə
angwissh	anɡwiʃə
ani	aniː
ani	ɑːniː
ani	ɔniː
ani	ɛniː
ani	ɛːniː
anientishen	aneːntiʃən
animal	animal
animal	animaːl
animate	animaːt
answere	andswaːrə
answere	andswɛːrə
answeren	andswaːrən
answeren	andswɛːrən
answeryng	andswaːrinɡ
answeryng	andswɛːrinɡ
antecrist	antikriːst
antecrist	antɛkriːst
antelope	antəlɔp
antelope	antəlɔːp
anteme	antimə
anteme	antɛfənə
anteme	antɛmpnə
anteme	antɛmə
anteme	antɛvənə
anteme	antɛːmə
antiquyte	antikwiteː
anys	aniːs
anys	anɛːs
ape	aːpə
apocalips	apɔkalipsis
apocalips	apɔkalipsə
apocalips	əpɔkalipsə
appel	apəl
appel	ɛpəl
appeltre	apəltreː
appeltre	apəltriu̯
appenden	apɛndən
apposicioun	apɔːzisjun
apposicioun	apɔːzisjuːn
aprill	aːpril
aprill	aːpriːl
aproven	apruːvən
arable	araːbəl
arable	ɛːraːbəl
aray	arɛi̯
aren	arən
aren	aːrən
argh	arx
argh	arɔu̯
argh	arɛu̯
arghly	arwəliː
arghly	arxliː
arghly	arɛu̯liːtʃə
arghnes	arwənɛs
arghnes	arxnɛs
arisen	ariːzən
armee	armeː
armure	armiu̯rə
armure	armuːrə
armure	armɔrə
armure	armərə
armure	armɛu̯rə
armurer	armiu̯rɛr
armurer	armurər
armurer	armərər
armurie	armiu̯riːə
armurie	armuriːə
armurie	armɔrɛː
armurie	arməriːə
arow	arwə
arow	arɔu̯
arow	arɛu̯
arow	aːrwə
arow	aːrɔu̯
ars	ars
ars	ɛrs
art	art
artificer	artifəsɛːr
arveð	arvəðə
arveðliche	arvəðliːtʃə
arȝen	arxjən
arȝen	arxən
arȝen	arəwən
as	as
as	aːs
aschewednysday	askwɛdnəzdɛi
aschewednysday	aʃwɛdnəzdɛi
aserchen	asɛrtʃən
aserchen	asɛːrtʃən
ashore	aʃɔːrə
aske	askə
asker	aksərə
asker	askərə
askynge	aksinɡ
askynge	askinɡ
aspe	aspə
aspe	ɛspə
assaier	asɛi̯uːr
assaier	asɛi̯ər
assaile	asɛi̯lə
assailen	asɛi̯lən
assailen	sɛi̯lən
assailing	asɛi̯linɡ
