a	aˀ
a	æːˀ
a'er	æːˀɐ
a'erne	æːɐnə
a'ernes	æːɐnəs
a'ers	æːɐs
a'et	æːəd̥
a'ets	æːəd̥s
a's	æːs
aalborg	ʌlpɒːˀ
ab	æːˀb̥
ab	ɑb̥
abbed	ab̥eð
abbed	ɑb̥eð
abbedi	ab̥ed̥iˀ
abbedi	ɑb̥ed̥iˀ
abbedisse	ɑb̥ed̥isə
abc	æb̥eseːˀ
abe	æːb̥ə
abonnement	ab̥onəmɑŋ
abonnement	ab̥ɔnəmɑŋ
abonnement	ɑb̥onəmɑŋ
abonnement	ɑb̥ɔnəmɑŋ
abrikos	ɑb̥ʁikʰoːˀs
abstrakt	ɑpstχakt
absurd	ɑbsuɐ̯ˀd̥
accent	ɑɡ̊sɑŋ
accent	ɑɡ̊sɛnˀd̥
accenten	ɑɡ̊sɑŋˀŋ̩
accenten	ɑɡ̊sɛnˀd̥n̩
accentens	ɑɡ̊sɑŋˀŋ̩s
accentens	ɑɡ̊sɛnˀd̥n̩s
accenter	ɑɡ̊sɑŋˀɐ
accenter	ɑɡ̊sɛnˀd̥ɐ
accenterne	ɑɡ̊sɑŋˀɐnə
accenterne	ɑɡ̊sɛnˀd̥ɐnə
accenternes	ɑɡ̊sɑŋˀɐnəs
accenternes	ɑɡ̊sɛnˀd̥ɐnəs
accenters	ɑɡ̊sɑŋˀɐs
accenters	ɑɡ̊sɛnˀd̥ɐs
accents	ɑɡ̊sɑŋˀs
accents	ɑɡ̊sɛnˀd̥s
acceptabel	ɑɡ̊sɜb̥tˢaːˀb̥əl
acetone	asətˢoːnə
achilles	akʰiləs
achilleus	akʰilœwˀs
ad	a
ad	að
ad	aðˀ
adgang	aðɡ̊ɑŋˀ
adgangskode	aðɡ̥ɑŋskʰoːðə
adjektiv	aðjɛɡ̊tˢiwˀ
adjunkt	aðjɔŋˀd̥
adjø	ad̥jø
adr	aðˀɐ
adresse	ad̥ʁasə
advare	aðvɑˀɑ
advarsel	aðvɑːsəl
advent	aðvɛnˀd̥
adverbium	að̠ˠʋæɐ̯ˀb̥jɔm
ae	æːæ
af	a
af	æːˀ
afart	ɑʊ̯ɑːˀd̥
afbilde	awb̥elˀə
afbilde	awb̥ilˀə
afbildning	ɑwb̥elˀneŋ
afbildning	ɑwb̥ilˀneŋ
afbryde	ɑwb̥ʁyˀðə
afføring	ɑwføːˀɐ̯eŋ
afgøre	ɑwɡ̊ɶˀɐ
afgørende	ɑwɡ̊ɶˀɐnə
afhold	ɑwhʌlˀd̥
afholde	ɑwhʌlˀə
afholdende	ɑwhʌlˀənə
afholdenhed	ɑwhʌlˀənheðˀ
afholder	ɑwhʌlˀd̥ɐ
afholdes	ɑwhʌlˀəs
afholdt	ɑwhʌlˀd̥
afholdte	ɑwhʌlˀd̥ə
afholdtes	ɑwhʌlˀd̥əs
afhænge	ɑwhɛŋˀə
afklæde	ɑwkʰl̥ɛðˀə
afklæde	ɑwkʰl̥ɛˀðə
aflede	awleðˀð̩
afledt	ɑwleˀd̥
afledte	ɑwleˀd̥ə
aflevere	ɑʊ̯leʋeːˀɐ
aflevering	ɑwleveːˀɐ̯eŋ
aflive	ɑʊ̯ːliʋə
aflyd	ɑʊløð
aflyse	ɑwlyˀsə
afløb	ɑwløːˀb̥
afmagt	ɑwmɑɡ̊d̥
afpresning	ɑwpʰʁ̥asneŋ
afrikaner	ɑfʁikʰæːˀnɐ
afrikansk	ɑfʁikʰæːˀnsɡ̊
