ha	hˈa
avei	ˌaβeˈi
umi	umˈi
de	dˈe
peteĩ	pˌeteˈĩ
pe	pˈe
ary	aɾˈy
heta	hetˈa
ko	kˈo
upe	upˈe
rupi	ɾupˈi
Ko	kˈo
oĩ	oˈĩ
oiko	ˌoikˈo
térã	tˈeɾˈã
jave	ʝaβˈe
ára	ˈaɾa
katu	katˈu
táva	tˈaβa
chupe	ʃupˈe
guive	ɡˌuiβˈe
ambue	ˌambuˈe
rehegua	ɾˌeheɣuˈa
rehe	ɾehˈe
ikatu	ˌikatˈu
hikuái	hˌikuˈai
tetã	tetˈã
guasu	ɡˌuasˈu
porã	poɾˈã
ndive	ŋdiβˈe
tenda	teŋdˈa
oguereko	ˌoɣuˌeɾekˈo
ramo	ɾamˈo
opa	opˈa
y	ˈyː
la	lˈa
yvy	yβˈy
niko	nikˈo
rire	ɾiɾˈe
peve	peβˈe
tapicha	tˌapiʃˈa
del	dˈel
ñane	ɲanˈe
Umi	umˈi
hína	hˈina
ñande	ɲaŋdˈe
gotyo	ɡˌotyˈo
ojapo	ˌoʝapˈo
rupive	ɾˌupiβˈe
pegua	pˌeɣuˈa
apytépe	ˌapytˈepe
Péicha	pˈeiʃˌa
ava	aβˈa
haguã	hˌaɣuˈã
hérava	hˈeɾaβˌa
Guarani	ɡˌuaɾanˈi
karai	kˌaɾaˈi
távape	tˈaβapˌe
San	sˈan
oĩva	oˈĩβa
péicha	pˈeiʃˌa
amo	amˈo
mokõi	mokˈõi
hagua	hˌaɣuˈa
Upe	upˈe
tembiapo	tˌembiapˈo
aty	atˈy
opyta	ˌopytˈa
oho	ohˈo
ysyry	ˌysyɾˈy
upépe	upˈepe
kuéra	kuˈeɾa
Pe	pˈe
Ary	aɾˈy
Oĩ	oˈĩ
oñepyrũ	ˌoɲepyɾˈũ
mymba	mymbˈa
upéicha	upˈeiʃˌa
ári	ˈaɾi
Paraguay	(͡e͡s)pˌaɾaɣwˈa͡ɪ(͡g͡n)
hese	hesˈe
ohasa	ˌohasˈa
ichupe	ˌiʃupˈe
orekóva	ˌoɾekˈoβa
tape	tapˈe
Avei	ˌaβeˈi
Paraguái	pˌaɾaɣuˈai
jey	ʝeˈy
ou	oˈu
oikóva	ˌoikˈoβa
ojejapo	ˌoʝeʝapˈo
héra	hˈeɾa
aja	aʝˈa
ipype	ˌipypˈe
yvyra	ˌyβyɾˈa
kuña	kuɲˈa
oike	ˌoikˈe
péva	pˈeβa
osẽ	osˈẽ
Heta	hetˈa
Nacional	nˌaθionˈal
umíva	umˈiβa
oreko	ˌoɾekˈo
upéi	upˈei
voi	boˈi
José	ʝosˈe
opaichagua	ˌopaˌiʃaɣuˈa
chupekuéra	ʃˌupekuˈeɾa
mbohapy	mbˌohapˈy
tapichakuéra	tˌapiʃˌakuˈeɾa
jepe	ʝepˈe
ohupyty	ˌohupytˈy
opaite	ˌopaitˈe
óga	ˈoɣa
retãme	ɾetˈãme
guare	ɡˌuaɾˈe
ohechauka	ˌoheʃˌaukˈa
terã	teɾˈã
Juan	ʝuˈan
Peteĩ	pˌeteˈĩ
oipuru	ˌoipuɾˈu
kóva	kˈoβa
ojehecha	ˌoʝeheʃˈa
Ha	hˈa
La	lˈa
oguerekóva	ˌoɣuˌeɾekˈoβa
Paraguaýpe	pˌaɾaɣˌuaˈype
pukukue	pˌukukuˈe
che	ʃˈe
mboyve	mbˌoyβˈe
Upéicha	upˈeiʃˌa
chugui	ʃˌuɣuˈi
guarã	ɡˌuaɾˈã
hembiapo	hˌembiapˈo
peteĩha	pˌeteˈĩha
retã	ɾetˈã
Paraguáipe	pˌaɾaɣuˈaipˌe
ambuéva	ˌambuˈeβa
hetaiterei	hˌetaˌiteɾeˈi
tekove	tˌekoβˈe
upéva	upˈeβa
hetave	hˌetaβˈe
tavayguakuéra	tˌaβaˌyɣuˌakuˈeɾa
tee	teˈe
upévare	upˈeβaɾˌe
omano	ˌomanˈo
pyahu	pˌyahˈu
tuichavéva	tˌuiʃaβˈeβa
ohai	ˌohaˈi
tetãme	tetˈãme
Kóva	kˈoβa
jajuhu	ʝˌaʝuhˈu
oúva	oˈuβa
Oguereko	ˌoɣuˌeɾekˈo
pehẽngue	pehˈẽŋɡuˌe
katuete	kˌatuetˈe
yvate	ˌyβatˈe
árape	ˈaɾapˌe
Guasu	ɡˌuasˈu
ku	kˈu
meve	meβˈe
mitã	mitˈã
km	kˌemˈe
hague	hˌaɣuˈe
oñemoĩ	ˌoɲemoˈĩ
reko	ɾekˈo
arandu	ˌaɾaŋdˈu
ohóvo	ohˈoβo
ojejapóva	ˌoʝeʝapˈoβa
opavave	ˌopaβaβˈe
El	ˈel
heñói	heɲˈoi
purahéi	pˌuɾahˈei
oguahẽ	ˌoɣuahˈẽ
tendápe	teŋdˈape
tetãvore	tetˈãβoɾˌe
tuicha	tˌuiʃˈa
yvyty	ˌyβytˈy
Kachíke	kaʃˈike
mburuvicha	mbˌuɾuβiʃˈa
vai	baˈi
yvypóra	ˌyβypˈoɾa
arýpe	aɾˈype
oikove	ˌoikoβˈe
Carlos	kaɾlˈos
javeve	ʝˌaβeβˈe
ojapóva	ˌoʝapˈoβa
oĩha	oˈĩha
en	ˈen
gueteri	ɡˌueteɾˈi
peteï	pˌeteˈi
ñorairõ	ɲˌoɾaiɾˈõ
Amo	amˈo
Antonio	ˌaŋtoniˈo
Upépe	upˈepe
akue	ˌakuˈe
opytáva	ˌopytˈaβa
oñemohenda	ˌoɲemˌoheŋdˈa
téra	tˈeɾa
mbytépe	mbytˈepe
ojekuaa	ˌoʝekˌuaˈa
Pedro	pedɾˈo
tuichakue	tˌuiʃˌakuˈe
aranduka	ˌaɾaŋdukˈa
hekove	hˌekoβˈe
hendápe	heŋdˈape
hákatu	hˈakatˌu
irundy	ˌiɾuŋdˈy
opáichagua	opˈaiʃˌaɣuˌa
Ára	ˈaɾa
Asunción	(͡e͡s)ˌasunθjˈon(͡g͡n)
Tetã	tetˈã
oiméva	ˌoimˈeβa
km²	kˌemˈe (͡e͡n)tˈuː(͡g͡n)
López	lˈopeθ
morotĩ	mˌoɾotˈĩ
oime	ˌoimˈe
Táva	tˈaβa
ani	anˈi
ohóva	ohˈoβa
omotenonde	ˌomotˌenoŋdˈe
yma	ymˈa
ypykue	ˌypykuˈe
María	maɾˈia
Oñepyrũ	ˌoɲepyɾˈũ
ape	apˈe
ijyvy	ˌiʝyβˈy
kuri	kuɾˈi
ningo	niŋɡˈo
General	ɡˌeneɾˈal
hete	hetˈe
Villa	billˈa
oikuaa	ˌoikˌuaˈa
Ikatu	ˌikatˈu
katupyry	kˌatupyɾˈy
ñepyrũ	ɲˌepyɾˈũ
Dr	dˌeɾˈeː
Karai	kˌaɾaˈi
Río	ɾˈio
Upéi	upˈei
asy	asˈy
el	ˈel
mante	maŋtˈe
hembiapokue	hˌembiˌapokuˈe
hũ	hˈũ
kuarahy	kˌuaɾahˈy
oñembohéra	ˌoɲembohˈeɾa
renda	ɾeŋdˈa
tekoha	tˌekohˈa
yva	yβˈa
Museo	mˌuseˈo
Oiko	ˌoikˈo
Ruta	ɾutˈa
hendive	hˌeŋdiβˈe
ikatúva	ˌikatˈuβa
mbarete	mbˌaɾetˈe
omoheñói	ˌomoheɲˈoi
ryepýpe	ɾˌyepˈype
Yvy	yβˈy
guyra	ɡˌuyɾˈa
ojeheróva	ˌoʝeheɾˈoβa
ojejuhu	ˌoʝeʝuhˈu
omotenondéva	ˌomotˌenoŋdˈeβa
sua	suˈa
ñandéve	ɲaŋdˈeβe
Ambue	ˌambuˈe
Péva	pˈeβa
ichugui	ˌiʃuɣuˈi
jasypoapy	ʝˌasypˌoapˈy
máva	mˈaβa
ndaikatúi	ŋdˌaikatˈui
tero	teɾˈo
upérõ	upˈeɾˈõ
España	(͡e͡s)espˈaɲa(͡g͡n)
iporãva	ˌipoɾˈãβa
paraguaya	pˌaɾaɣˌuayˈa
puku	pukˈu
tavaguasu	tˌaβaɣˌuasˈu
Upévare	upˈeβaɾˌe
a	ˈa
